"","R10.0_45.0","R12.5_45.0","R10.0_42.5","R12.5_42.5"
"1995-11-12 00:00:00",98,97,82,88
"1995-11-12 06:00:00",100,100,89,89
"1995-11-12 12:00:00",86,89,70,78
"1995-11-12 18:00:00",100,98,77,83
"1995-11-13 00:00:00",97,93,71,80
"1995-11-13 06:00:00",100,100,84,90
"1995-11-13 12:00:00",96,96,87,87
"1995-11-13 18:00:00",96,93,91,94
"1995-11-14 00:00:00",88,89,90,93
"1995-11-14 06:00:00",87,92,85,90
"1995-11-14 12:00:00",81,80,82,81
"1995-11-14 18:00:00",82,84,76,80
"1995-11-15 00:00:00",90,88,82,82
"1995-11-15 06:00:00",90,87,72,72
"1995-11-15 12:00:00",81,80,79,71
"1995-11-15 18:00:00",88,91,85,77
"1995-11-16 00:00:00",82,86,92,90
"1995-11-16 06:00:00",99,92,100,95
"1995-11-16 12:00:00",93,82,93,91
"1995-11-16 18:00:00",91,88,88,89
"1995-11-17 00:00:00",87,84,84,82
"1995-11-17 06:00:00",88,88,84,86
"1995-11-17 12:00:00",78,82,77,81
"1995-11-17 18:00:00",63,74,65,71
"1995-11-18 00:00:00",64,73,55,60
"1995-11-18 06:00:00",61,67,45,50
"1995-11-18 12:00:00",56,61,39,44
"1995-11-18 18:00:00",31,34,30,36
"1995-11-19 00:00:00",46,32,41,39
"1995-11-19 06:00:00",36,28,33,30
"1995-11-19 12:00:00",36,25,38,31
"1995-11-19 18:00:00",39,30,38,32
"1995-11-20 00:00:00",55,44,50,41
"1995-11-20 06:00:00",44,44,32,22
"1995-11-20 12:00:00",36,36,47,40
"1995-11-20 18:00:00",45,34,41,35
"1995-11-21 00:00:00",50,39,58,41
"1995-11-21 06:00:00",44,28,51,36
"1995-11-21 12:00:00",39,33,59,45
"1995-11-21 18:00:00",52,42,53,43
"1995-11-22 00:00:00",54,45,60,47
"1995-11-22 06:00:00",49,43,57,45
"1995-11-22 12:00:00",43,40,61,58
"1995-11-22 18:00:00",50,44,72,61
"1995-11-23 00:00:00",56,49,72,67
"1995-11-23 06:00:00",40,31,64,51
"1995-11-23 12:00:00",51,46,62,50
"1995-11-23 18:00:00",47,32,60,42
"1995-11-24 00:00:00",57,41,70,53
"1995-11-24 06:00:00",52,35,54,34
"1995-11-24 12:00:00",68,60,67,55
"1995-11-24 18:00:00",56,50,70,62
"1995-11-25 00:00:00",72,74,89,95
"1995-11-25 06:00:00",88,90,85,90
"1995-11-25 12:00:00",78,84,85,96
"1995-11-25 18:00:00",92,95,95,95
"1995-11-26 00:00:00",93,100,90,95
"1995-11-26 06:00:00",99,100,99,98
"1995-11-26 12:00:00",97,100,84,89
"1995-11-26 18:00:00",100,100,98,93
"1995-11-27 00:00:00",93,98,86,91
"1995-11-27 06:00:00",100,100,100,100
"1995-11-27 12:00:00",96,93,84,85
"1995-11-27 18:00:00",99,99,87,90
"1995-11-28 00:00:00",97,100,82,86
"1995-11-28 06:00:00",80,89,65,70
"1995-11-28 12:00:00",89,87,70,71
"1995-11-28 18:00:00",77,79,68,66
"1995-11-29 00:00:00",76,79,67,70
"1995-11-29 06:00:00",76,85,67,67
"1995-11-29 12:00:00",81,86,63,69
"1995-11-29 18:00:00",72,82,65,71
"1995-11-30 00:00:00",86,91,69,75
"1995-11-30 06:00:00",97,98,74,75
"1995-11-30 12:00:00",88,84,66,67
"1995-11-30 18:00:00",88,85,61,65
"1995-12-01 00:00:00",84,92,63,75
"1995-12-01 06:00:00",89,94,62,69
"1995-12-01 12:00:00",83,83,71,72
"1995-12-01 18:00:00",78,81,68,74
"1995-12-02 00:00:00",75,83,71,73
"1995-12-02 06:00:00",70,77,69,65
"1995-12-02 12:00:00",73,82,82,86
"1995-12-02 18:00:00",67,74,82,89
"1995-12-03 00:00:00",67,72,87,88
"1995-12-03 06:00:00",64,72,82,81
"1995-12-03 12:00:00",71,75,78,84
"1995-12-03 18:00:00",63,68,67,75
"1995-12-04 00:00:00",87,91,70,77
"1995-12-04 06:00:00",88,81,77,76
"1995-12-04 12:00:00",74,62,73,73
"1995-12-04 18:00:00",74,74,59,58
"1995-12-05 00:00:00",73,76,64,66
"1995-12-05 06:00:00",67,72,67,63
"1995-12-05 12:00:00",65,68,56,60
"1995-12-05 18:00:00",70,65,73,75
"1995-12-06 00:00:00",82,77,81,98
"1995-12-06 06:00:00",90,94,92,92
"1995-12-06 12:00:00",75,89,78,88
"1995-12-06 18:00:00",82,87,86,92
"1995-12-07 00:00:00",85,95,72,93
"1995-12-07 06:00:00",95,100,79,98
"1995-12-07 12:00:00",85,93,73,85
"1995-12-07 18:00:00",92,97,80,84
"1995-12-08 00:00:00",91,94,77,80
"1995-12-08 06:00:00",92,97,96,96
"1995-12-08 12:00:00",88,99,80,76
"1995-12-08 18:00:00",94,98,89,86
"1995-12-09 00:00:00",91,95,89,90
"1995-12-09 06:00:00",84,87,85,78
"1995-12-09 12:00:00",75,82,66,73
"1995-12-09 18:00:00",82,95,73,78
"1995-12-10 00:00:00",84,94,68,78
"1995-12-10 06:00:00",80,92,72,74
"1995-12-10 12:00:00",80,89,70,78
"1995-12-10 18:00:00",71,78,71,79
"1995-12-11 00:00:00",78,83,73,75
"1995-12-11 06:00:00",67,69,79,82
"1995-12-11 12:00:00",70,73,74,81
"1995-12-11 18:00:00",57,61,65,74
"1995-12-12 00:00:00",70,70,57,64
"1995-12-12 06:00:00",63,74,53,69
"1995-12-12 12:00:00",68,74,73,84
"1995-12-12 18:00:00",72,76,80,80
"1995-12-13 00:00:00",74,78,85,80
"1995-12-13 06:00:00",72,88,83,86
"1995-12-13 12:00:00",68,88,83,90
"1995-12-13 18:00:00",87,96,95,93
"1995-12-14 00:00:00",87,94,75,77
"1995-12-14 06:00:00",95,99,75,73
"1995-12-14 12:00:00",93,96,65,66
"1995-12-14 18:00:00",88,91,78,73
"1995-12-15 00:00:00",91,89,84,77
"1995-12-15 06:00:00",94,97,100,89
"1995-12-15 12:00:00",92,100,77,86
"1995-12-15 18:00:00",100,100,86,91
"1995-12-16 00:00:00",100,100,78,85
"1995-12-16 06:00:00",100,100,92,93
"1995-12-16 12:00:00",100,100,94,95
"1995-12-16 18:00:00",95,96,100,98
"1995-12-17 00:00:00",99,100,92,99
"1995-12-17 06:00:00",98,100,100,100
"1995-12-17 12:00:00",98,100,94,100
"1995-12-17 18:00:00",96,99,96,100
"1995-12-18 00:00:00",97,99,90,98
"1995-12-18 06:00:00",91,97,83,93
"1995-12-18 12:00:00",92,96,86,91
"1995-12-18 18:00:00",90,94,78,83
"1995-12-19 00:00:00",91,96,80,82
"1995-12-19 06:00:00",80,83,72,78
"1995-12-19 12:00:00",86,88,76,87
"1995-12-19 18:00:00",84,84,72,87
"1995-12-20 00:00:00",78,83,65,76
"1995-12-20 06:00:00",85,85,68,75
"1995-12-20 12:00:00",81,88,61,77
"1995-12-20 18:00:00",77,82,49,68
"1995-12-21 00:00:00",80,78,56,68
"1995-12-21 06:00:00",75,80,58,71
"1995-12-21 12:00:00",84,91,64,82
"1995-12-21 18:00:00",94,97,68,85
"1995-12-22 00:00:00",100,98,83,91
"1995-12-22 06:00:00",99,100,91,94
"1995-12-22 12:00:00",95,98,99,95
"1995-12-22 18:00:00",100,100,96,93
"1995-12-23 00:00:00",89,92,100,99
"1995-12-23 06:00:00",97,93,93,92
"1995-12-23 12:00:00",90,89,80,80
"1995-12-23 18:00:00",86,92,75,81
"1995-12-24 00:00:00",73,73,67,71
"1995-12-24 06:00:00",73,77,64,73
"1995-12-24 12:00:00",74,78,73,75
"1995-12-24 18:00:00",83,82,82,84
"1995-12-25 00:00:00",89,83,78,80
"1995-12-25 06:00:00",89,89,82,85
"1995-12-25 12:00:00",87,86,83,85
"1995-12-25 18:00:00",81,80,80,83
"1995-12-26 00:00:00",88,84,83,83
"1995-12-26 06:00:00",88,89,87,87
"1995-12-26 12:00:00",94,92,86,84
"1995-12-26 18:00:00",88,93,77,79
"1995-12-27 00:00:00",95,96,83,79
"1995-12-27 06:00:00",90,92,83,81
"1995-12-27 12:00:00",84,91,77,80
"1995-12-27 18:00:00",65,71,69,73
"1995-12-28 00:00:00",100,100,82,85
"1995-12-28 06:00:00",93,83,82,72
"1995-12-28 12:00:00",94,97,89,86
"1995-12-28 18:00:00",83,85,90,98
"1995-12-29 00:00:00",87,75,90,91
"1995-12-29 06:00:00",76,73,74,83
"1995-12-29 12:00:00",76,71,83,88
"1995-12-29 18:00:00",82,88,81,85
"1995-12-30 00:00:00",77,71,77,80
"1995-12-30 06:00:00",78,82,71,64
"1995-12-30 12:00:00",93,94,91,83
"1995-12-30 18:00:00",93,91,100,91
"1995-12-31 00:00:00",100,100,100,100
"1995-12-31 06:00:00",100,100,100,100
"1995-12-31 12:00:00",100,100,90,98
"1995-12-31 18:00:00",89,100,81,91
"1996-01-01 00:00:00",94,100,79,85
"1996-01-01 06:00:00",84,97,75,84
"1996-01-01 12:00:00",82,94,76,90
"1996-01-01 18:00:00",80,90,70,75
"1996-01-02 00:00:00",97,95,82,87
"1996-01-02 06:00:00",84,86,77,85
"1996-01-02 12:00:00",86,91,76,80
"1996-01-02 18:00:00",69,75,70,78
"1996-01-03 00:00:00",84,86,72,79
"1996-01-03 06:00:00",64,71,57,63
"1996-01-03 12:00:00",82,81,69,75
"1996-01-03 18:00:00",65,70,68,70
"1996-01-04 00:00:00",94,100,73,73
"1996-01-04 06:00:00",76,82,66,64
"1996-01-04 12:00:00",87,83,63,68
"1996-01-04 18:00:00",81,85,65,67
"1996-01-05 00:00:00",95,100,81,79
"1996-01-05 06:00:00",100,99,85,78
"1996-01-05 12:00:00",91,85,91,90
"1996-01-05 18:00:00",100,100,91,87
"1996-01-06 00:00:00",99,99,91,87
"1996-01-06 06:00:00",100,100,99,100
"1996-01-06 12:00:00",100,99,95,99
"1996-01-06 18:00:00",100,100,96,100
"1996-01-07 00:00:00",100,100,96,98
"1996-01-07 06:00:00",100,100,100,100
"1996-01-07 12:00:00",100,100,99,100
"1996-01-07 18:00:00",100,100,95,100
"1996-01-08 00:00:00",100,100,96,100
"1996-01-08 06:00:00",95,100,83,90
"1996-01-08 12:00:00",86,98,80,93
"1996-01-08 18:00:00",83,97,75,91
"1996-01-09 00:00:00",95,99,69,89
"1996-01-09 06:00:00",100,100,77,88
"1996-01-09 12:00:00",92,96,72,85
"1996-01-09 18:00:00",100,100,92,97
"1996-01-10 00:00:00",96,100,90,97
"1996-01-10 06:00:00",100,100,100,100
"1996-01-10 12:00:00",92,94,86,92
"1996-01-10 18:00:00",99,100,88,89
"1996-01-11 00:00:00",93,97,82,79
"1996-01-11 06:00:00",100,100,89,92
"1996-01-11 12:00:00",89,91,73,77
"1996-01-11 18:00:00",98,100,83,87
"1996-01-12 00:00:00",87,86,76,75
"1996-01-12 06:00:00",96,98,86,88
"1996-01-12 12:00:00",88,94,73,86
"1996-01-12 18:00:00",96,100,79,86
"1996-01-13 00:00:00",93,98,76,81
"1996-01-13 06:00:00",96,100,77,82
"1996-01-13 12:00:00",89,91,70,76
"1996-01-13 18:00:00",89,91,71,76
"1996-01-14 00:00:00",93,100,70,80
"1996-01-14 06:00:00",100,100,74,80
"1996-01-14 12:00:00",98,99,72,82
"1996-01-14 18:00:00",84,87,71,79
"1996-01-15 00:00:00",85,84,77,78
"1996-01-15 06:00:00",82,78,72,71
"1996-01-15 12:00:00",87,79,70,74
"1996-01-15 18:00:00",71,71,75,75
"1996-01-16 00:00:00",70,66,87,84
"1996-01-16 06:00:00",80,78,75,67
"1996-01-16 12:00:00",71,67,57,49
"1996-01-16 18:00:00",53,43,50,41
"1996-01-17 00:00:00",62,51,50,43
"1996-01-17 06:00:00",86,68,53,46
"1996-01-17 12:00:00",73,51,56,46
"1996-01-17 18:00:00",51,40,53,41
"1996-01-18 00:00:00",50,40,53,40
"1996-01-18 06:00:00",46,49,57,55
"1996-01-18 12:00:00",49,46,55,58
"1996-01-18 18:00:00",36,37,46,51
"1996-01-19 00:00:00",56,48,55,49
"1996-01-19 06:00:00",70,69,62,59
"1996-01-19 12:00:00",71,60,59,59
"1996-01-19 18:00:00",65,56,75,65
"1996-01-20 00:00:00",89,80,78,75
"1996-01-20 06:00:00",81,73,81,70
"1996-01-20 12:00:00",86,83,82,74
"1996-01-20 18:00:00",87,81,85,81
"1996-01-21 00:00:00",90,91,81,84
"1996-01-21 06:00:00",94,100,85,88
"1996-01-21 12:00:00",86,92,80,85
"1996-01-21 18:00:00",81,76,79,71
"1996-01-22 00:00:00",86,88,81,76
"1996-01-22 06:00:00",93,94,78,71
"1996-01-22 12:00:00",95,85,90,77
"1996-01-22 18:00:00",96,87,96,86
"1996-01-23 00:00:00",96,93,85,81
"1996-01-23 06:00:00",100,100,92,88
"1996-01-23 12:00:00",97,93,83,85
"1996-01-23 18:00:00",100,98,95,90
"1996-01-24 00:00:00",97,94,92,92
"1996-01-24 06:00:00",100,98,96,94
"1996-01-24 12:00:00",100,100,90,93
"1996-01-24 18:00:00",96,100,87,82
"1996-01-25 00:00:00",100,100,84,86
"1996-01-25 06:00:00",100,100,88,86
"1996-01-25 12:00:00",100,100,78,74
"1996-01-25 18:00:00",95,96,71,69
"1996-01-26 00:00:00",100,100,78,84
"1996-01-26 06:00:00",100,100,89,95
"1996-01-26 12:00:00",100,100,82,84
"1996-01-26 18:00:00",94,91,72,78
"1996-01-27 00:00:00",100,100,79,86
"1996-01-27 06:00:00",96,92,77,82
"1996-01-27 12:00:00",88,87,65,76
"1996-01-27 18:00:00",75,79,69,75
"1996-01-28 00:00:00",81,87,77,81
"1996-01-28 06:00:00",86,84,85,79
"1996-01-28 12:00:00",93,94,76,77
"1996-01-28 18:00:00",89,88,86,80
"1996-01-29 00:00:00",98,100,89,90
"1996-01-29 06:00:00",89,88,95,98
"1996-01-29 12:00:00",98,97,94,93
"1996-01-29 18:00:00",93,86,88,84
"1996-01-30 00:00:00",86,95,84,88
"1996-01-30 06:00:00",82,78,82,79
"1996-01-30 12:00:00",88,94,74,79
"1996-01-30 18:00:00",73,62,72,71
"1996-01-31 00:00:00",61,48,90,87
"1996-01-31 06:00:00",73,68,95,88
"1996-01-31 12:00:00",58,62,78,81
"1996-01-31 18:00:00",68,63,81,78
"1996-02-01 00:00:00",75,75,74,72
"1996-02-01 06:00:00",65,62,84,72
"1996-02-01 12:00:00",62,68,74,74
"1996-02-01 18:00:00",57,60,76,78
"1996-02-02 00:00:00",83,78,100,94
"1996-02-02 06:00:00",100,98,100,100
"1996-02-02 12:00:00",98,92,88,97
"1996-02-02 18:00:00",100,100,93,100
"1996-02-03 00:00:00",100,100,84,78
"1996-02-03 06:00:00",98,100,94,86
"1996-02-03 12:00:00",89,97,90,96
"1996-02-03 18:00:00",80,89,83,93
"1996-02-04 00:00:00",88,96,85,91
"1996-02-04 06:00:00",88,93,85,86
"1996-02-04 12:00:00",96,100,77,85
"1996-02-04 18:00:00",95,98,84,91
"1996-02-05 00:00:00",92,93,86,88
"1996-02-05 06:00:00",90,89,80,81
"1996-02-05 12:00:00",86,91,81,87
"1996-02-05 18:00:00",79,86,78,79
"1996-02-06 00:00:00",87,84,81,78
"1996-02-06 06:00:00",78,74,72,76
"1996-02-06 12:00:00",75,84,68,73
"1996-02-06 18:00:00",74,82,85,78
"1996-02-07 00:00:00",81,78,70,68
"1996-02-07 06:00:00",75,86,64,66
"1996-02-07 12:00:00",90,92,76,71
"1996-02-07 18:00:00",74,74,69,69
"1996-02-08 00:00:00",78,77,80,72
"1996-02-08 06:00:00",76,84,79,80
"1996-02-08 12:00:00",55,62,57,67
"1996-02-08 18:00:00",46,49,46,52
"1996-02-09 00:00:00",47,54,38,54
"1996-02-09 06:00:00",42,36,40,40
"1996-02-09 12:00:00",34,39,37,42
"1996-02-09 18:00:00",41,49,36,45
"1996-02-10 00:00:00",69,65,46,49
"1996-02-10 06:00:00",71,78,57,61
"1996-02-10 12:00:00",60,64,62,68
"1996-02-10 18:00:00",59,60,65,63
"1996-02-11 00:00:00",52,51,73,64
"1996-02-11 06:00:00",61,58,76,75
"1996-02-11 12:00:00",64,71,74,82
"1996-02-11 18:00:00",68,80,74,87
"1996-02-12 00:00:00",82,93,77,86
"1996-02-12 06:00:00",78,82,79,87
"1996-02-12 12:00:00",75,84,68,72
"1996-02-12 18:00:00",84,79,73,70
"1996-02-13 00:00:00",96,92,86,85
"1996-02-13 06:00:00",89,100,83,93
"1996-02-13 12:00:00",61,78,62,77
"1996-02-13 18:00:00",54,63,48,57
"1996-02-14 00:00:00",73,86,55,62
"1996-02-14 06:00:00",70,74,60,60
"1996-02-14 12:00:00",68,82,56,58
"1996-02-14 18:00:00",46,57,49,60
"1996-02-15 00:00:00",56,67,64,71
"1996-02-15 06:00:00",39,44,63,75
"1996-02-15 12:00:00",42,53,55,67
"1996-02-15 18:00:00",40,56,44,60
"1996-02-16 00:00:00",64,73,54,77
"1996-02-16 06:00:00",76,62,65,72
"1996-02-16 12:00:00",51,51,49,54
"1996-02-16 18:00:00",34,32,46,47
"1996-02-17 00:00:00",56,42,42,36
"1996-02-17 06:00:00",75,66,47,34
"1996-02-17 12:00:00",57,57,51,48
"1996-02-17 18:00:00",41,49,47,51
"1996-02-18 00:00:00",41,42,41,50
"1996-02-18 06:00:00",42,38,34,37
"1996-02-18 12:00:00",42,45,49,42
"1996-02-18 18:00:00",55,45,62,43
"1996-02-19 00:00:00",81,77,91,82
"1996-02-19 06:00:00",93,93,81,90
"1996-02-19 12:00:00",82,91,78,81
"1996-02-19 18:00:00",70,91,74,89
"1996-02-20 00:00:00",68,79,61,77
"1996-02-20 06:00:00",67,73,60,70
"1996-02-20 12:00:00",70,81,78,77
"1996-02-20 18:00:00",69,71,72,73
"1996-02-21 00:00:00",88,91,90,95
"1996-02-21 06:00:00",76,77,71,78
"1996-02-21 12:00:00",72,82,72,76
"1996-02-21 18:00:00",83,89,77,77
"1996-02-22 00:00:00",85,90,72,78
"1996-02-22 06:00:00",76,73,78,74
"1996-02-22 12:00:00",63,69,72,69
"1996-02-22 18:00:00",69,65,63,64
"1996-02-23 00:00:00",75,67,62,63
"1996-02-23 06:00:00",93,89,66,63
"1996-02-23 12:00:00",61,59,68,58
"1996-02-23 18:00:00",53,60,54,50
"1996-02-24 00:00:00",75,71,61,60
"1996-02-24 06:00:00",82,75,63,60
"1996-02-24 12:00:00",61,59,49,49
"1996-02-24 18:00:00",45,41,39,34
"1996-02-25 00:00:00",57,44,58,33
"1996-02-25 06:00:00",72,47,63,28
"1996-02-25 12:00:00",68,53,66,50
"1996-02-25 18:00:00",82,60,72,62
"1996-02-26 00:00:00",74,67,74,70
"1996-02-26 06:00:00",90,77,76,71
"1996-02-26 12:00:00",71,72,72,67
"1996-02-26 18:00:00",75,60,83,69
"1996-02-27 00:00:00",64,60,86,67
"1996-02-27 06:00:00",79,71,84,72
"1996-02-27 12:00:00",57,58,68,61
"1996-02-27 18:00:00",64,65,61,55
"1996-02-28 00:00:00",66,78,54,58
"1996-02-28 06:00:00",83,95,59,54
"1996-02-28 12:00:00",60,65,51,47
"1996-02-28 18:00:00",67,68,49,50
"1996-02-29 00:00:00",70,62,56,57
"1996-02-29 06:00:00",77,63,68,64
"1996-02-29 12:00:00",55,46,56,47
"1996-02-29 18:00:00",46,40,45,41
"1996-03-01 00:00:00",56,47,45,43
"1996-03-01 06:00:00",57,42,43,43
"1996-03-01 12:00:00",56,45,51,45
"1996-03-01 18:00:00",53,54,48,42
"1996-03-02 00:00:00",63,68,77,81
"1996-03-02 06:00:00",53,44,62,62
"1996-03-02 12:00:00",36,29,46,28
"1996-03-02 18:00:00",41,39,49,43
"1996-03-03 00:00:00",64,56,60,43
"1996-03-03 06:00:00",71,71,64,50
"1996-03-03 12:00:00",48,41,59,42
"1996-03-03 18:00:00",51,50,51,45
"1996-03-04 00:00:00",49,44,61,51
"1996-03-04 06:00:00",76,58,56,50
"1996-03-04 12:00:00",49,36,43,39
"1996-03-04 18:00:00",42,45,29,37
"1996-03-05 00:00:00",72,76,56,58
"1996-03-05 06:00:00",72,61,53,46
"1996-03-05 12:00:00",53,49,42,36
"1996-03-05 18:00:00",34,33,32,29
"1996-03-06 00:00:00",41,45,37,26
"1996-03-06 06:00:00",52,42,47,21
"1996-03-06 12:00:00",56,49,54,33
"1996-03-06 18:00:00",53,37,56,39
"1996-03-07 00:00:00",68,52,69,56
"1996-03-07 06:00:00",72,58,73,61
"1996-03-07 12:00:00",51,50,54,44
"1996-03-07 18:00:00",44,42,60,47
"1996-03-08 00:00:00",69,67,69,65
"1996-03-08 06:00:00",77,68,86,77
"1996-03-08 12:00:00",50,51,75,69
"1996-03-08 18:00:00",47,49,69,65
"1996-03-09 00:00:00",64,61,73,71
"1996-03-09 06:00:00",67,69,78,75
"1996-03-09 12:00:00",50,54,77,79
"1996-03-09 18:00:00",51,57,85,88
"1996-03-10 00:00:00",59,62,80,80
"1996-03-10 06:00:00",59,58,83,82
"1996-03-10 12:00:00",41,41,74,74
"1996-03-10 18:00:00",41,42,74,81
"1996-03-11 00:00:00",60,56,78,75
"1996-03-11 06:00:00",68,72,77,71
"1996-03-11 12:00:00",42,41,64,56
"1996-03-11 18:00:00",37,43,49,55
"1996-03-12 00:00:00",59,65,64,63
"1996-03-12 06:00:00",69,80,57,60
"1996-03-12 12:00:00",60,62,67,71
"1996-03-12 18:00:00",71,85,64,72
"1996-03-13 00:00:00",89,95,88,90
"1996-03-13 06:00:00",88,100,77,85
"1996-03-13 12:00:00",70,85,67,74
"1996-03-13 18:00:00",65,72,70,67
"1996-03-14 00:00:00",87,92,66,66
"1996-03-14 06:00:00",95,100,78,75
"1996-03-14 12:00:00",62,73,72,65
"1996-03-14 18:00:00",58,68,80,67
"1996-03-15 00:00:00",76,88,79,73
"1996-03-15 06:00:00",79,87,91,84
"1996-03-15 12:00:00",66,80,89,88
"1996-03-15 18:00:00",73,84,97,99
"1996-03-16 00:00:00",81,89,94,92
"1996-03-16 06:00:00",88,94,97,94
"1996-03-16 12:00:00",76,89,91,98
"1996-03-16 18:00:00",76,91,92,95
"1996-03-17 00:00:00",91,100,91,95
"1996-03-17 06:00:00",92,99,91,93
"1996-03-17 12:00:00",77,87,85,89
"1996-03-17 18:00:00",77,83,89,93
"1996-03-18 00:00:00",86,90,90,95
"1996-03-18 06:00:00",90,91,92,92
"1996-03-18 12:00:00",74,84,78,85
"1996-03-18 18:00:00",71,83,74,82
"1996-03-19 00:00:00",85,85,77,86
"1996-03-19 06:00:00",98,95,78,81
"1996-03-19 12:00:00",68,74,71,75
"1996-03-19 18:00:00",63,78,71,80
"1996-03-20 00:00:00",80,79,71,73
"1996-03-20 06:00:00",87,83,65,67
"1996-03-20 12:00:00",59,57,60,64
"1996-03-20 18:00:00",60,51,65,62
"1996-03-21 00:00:00",81,66,73,71
"1996-03-21 06:00:00",84,71,67,60
"1996-03-21 12:00:00",63,56,62,59
"1996-03-21 18:00:00",69,58,56,56
"1996-03-22 00:00:00",89,77,68,66
"1996-03-22 06:00:00",88,89,70,76
"1996-03-22 12:00:00",65,72,64,74
"1996-03-22 18:00:00",62,70,57,71
"1996-03-23 00:00:00",81,83,64,72
"1996-03-23 06:00:00",85,92,63,71
"1996-03-23 12:00:00",70,80,67,77
"1996-03-23 18:00:00",67,79,64,78
"1996-03-24 00:00:00",79,84,71,82
"1996-03-24 06:00:00",92,95,75,86
"1996-03-24 12:00:00",67,71,68,78
"1996-03-24 18:00:00",66,67,66,74
"1996-03-25 00:00:00",73,79,53,70
"1996-03-25 06:00:00",76,79,61,75
"1996-03-25 12:00:00",65,75,53,75
"1996-03-25 18:00:00",67,73,61,80
"1996-03-26 00:00:00",89,94,68,85
"1996-03-26 06:00:00",96,99,76,87
"1996-03-26 12:00:00",74,82,71,79
"1996-03-26 18:00:00",83,83,82,84
"1996-03-27 00:00:00",99,99,97,94
"1996-03-27 06:00:00",93,94,94,98
"1996-03-27 12:00:00",75,76,81,89
"1996-03-27 18:00:00",70,79,65,79
"1996-03-28 00:00:00",89,86,79,84
"1996-03-28 06:00:00",83,70,74,71
"1996-03-28 12:00:00",60,49,76,72
"1996-03-28 18:00:00",58,52,72,76
"1996-03-29 00:00:00",60,50,71,71
"1996-03-29 06:00:00",57,54,55,56
"1996-03-29 12:00:00",45,46,52,58
"1996-03-29 18:00:00",41,44,49,58
"1996-03-30 00:00:00",55,55,62,67
"1996-03-30 06:00:00",72,83,60,72
"1996-03-30 12:00:00",65,84,64,73
"1996-03-30 18:00:00",57,68,53,62
"1996-03-31 00:00:00",85,86,69,70
"1996-03-31 06:00:00",62,69,59,61
"1996-03-31 12:00:00",42,45,52,44
"1996-03-31 18:00:00",43,40,50,41
"1996-04-01 00:00:00",68,71,70,58
"1996-04-01 06:00:00",95,80,91,83
"1996-04-01 12:00:00",83,68,88,76
"1996-04-01 18:00:00",100,86,97,82
"1996-04-02 00:00:00",100,90,100,99
"1996-04-02 06:00:00",97,100,89,94
"1996-04-02 12:00:00",99,100,81,83
"1996-04-02 18:00:00",88,94,78,79
"1996-04-03 00:00:00",100,100,84,84
"1996-04-03 06:00:00",100,96,79,78
"1996-04-03 12:00:00",87,90,67,70
"1996-04-03 18:00:00",93,92,73,70
"1996-04-04 00:00:00",89,94,73,74
"1996-04-04 06:00:00",78,88,74,72
"1996-04-04 12:00:00",66,81,68,72
"1996-04-04 18:00:00",60,81,58,67
"1996-04-05 00:00:00",82,84,72,77
"1996-04-05 06:00:00",76,80,67,77
"1996-04-05 12:00:00",68,84,69,84
"1996-04-05 18:00:00",67,80,69,79
"1996-04-06 00:00:00",75,79,72,78
"1996-04-06 06:00:00",72,77,75,78
"1996-04-06 12:00:00",58,68,74,76
"1996-04-06 18:00:00",52,55,64,62
"1996-04-07 00:00:00",57,61,69,64
"1996-04-07 06:00:00",56,66,62,56
"1996-04-07 12:00:00",44,51,59,52
"1996-04-07 18:00:00",40,43,50,47
"1996-04-08 00:00:00",47,46,56,47
"1996-04-08 06:00:00",55,51,52,49
"1996-04-08 12:00:00",44,44,50,48
"1996-04-08 18:00:00",54,50,48,44
"1996-04-09 00:00:00",69,57,52,47
"1996-04-09 06:00:00",75,66,49,42
"1996-04-09 12:00:00",63,58,51,47
"1996-04-09 18:00:00",55,59,52,47
"1996-04-10 00:00:00",58,63,52,51
"1996-04-10 06:00:00",58,63,52,51
"1996-04-10 12:00:00",50,59,47,48
"1996-04-10 18:00:00",51,62,54,52
"1996-04-11 00:00:00",60,65,54,56
"1996-04-11 06:00:00",69,76,59,63
"1996-04-11 12:00:00",70,77,56,58
"1996-04-11 18:00:00",75,78,69,65
"1996-04-12 00:00:00",89,85,75,76
"1996-04-12 06:00:00",80,81,73,76
"1996-04-12 12:00:00",68,75,63,71
"1996-04-12 18:00:00",62,71,56,64
"1996-04-13 00:00:00",69,82,60,66
"1996-04-13 06:00:00",75,88,61,70
"1996-04-13 12:00:00",72,78,58,70
"1996-04-13 18:00:00",74,73,56,61
"1996-04-14 00:00:00",95,88,69,73
"1996-04-14 06:00:00",84,74,84,81
"1996-04-14 12:00:00",67,57,78,88
"1996-04-14 18:00:00",59,51,60,72
"1996-04-15 00:00:00",54,52,54,47
"1996-04-15 06:00:00",44,42,36,32
"1996-04-15 12:00:00",42,36,35,34
"1996-04-15 18:00:00",38,30,36,37
"1996-04-16 00:00:00",54,45,47,50
"1996-04-16 06:00:00",50,44,51,54
"1996-04-16 12:00:00",32,26,47,45
"1996-04-16 18:00:00",32,26,47,39
"1996-04-17 00:00:00",52,40,52,45
"1996-04-17 06:00:00",66,50,49,39
"1996-04-17 12:00:00",46,35,52,43
"1996-04-17 18:00:00",43,30,49,40
"1996-04-18 00:00:00",65,48,45,41
"1996-04-18 06:00:00",69,49,46,42
